# lattitude, longitude, altitude meters, cumulative distance meters
-32.57269,137.87719,32.0,2741038.68402
-32.60634,137.90101,37.477623,2745395.35444
-32.6141,137.90648,42.619278,2746398.87493
-32.61436,137.90662,42.6944046,2746430.62039
-32.61582,137.9077,43.1413116,2746621.89977
-32.62697,137.91555,44.5309792,2748063.30816
-32.62715,137.91573,44.268837,2748089.47623
-32.62929,137.91715,45.0,2748362.06918
-32.6307,137.91833,44.4521866,2748553.88157
-32.63125,137.91872,46.0244942,2748625.11355
-32.63276,137.91977,45.0,2748819.6892
-32.63343,137.92018,44.122921,2748903.50067
-32.63489,137.92104,44.0728302,2749084.72154
-32.63617,137.92169,44.1325073,2749239.51915
-32.63819,137.92258,46.0601807,2749479.09473
-32.63971,137.92311,44.0854759,2749655.2462
-32.6418,137.92371,42.1054726,2749894.33776
-32.65332,137.92677,40.0,2751206.95105
-32.65728,137.92796,39.0586433,2751661.15751
-32.65983,137.92883,38.8108788,2751956.1698
-32.66313,137.93011,38.1511383,2752342.18149
-32.67577,137.93546,44.5730324,2753834.23436
-32.68179,137.93793,50.5697632,2754542.42252
-32.68844,137.94028,57.0,2755313.88223
-32.69076,137.94101,59.9015503,2755580.74672
-32.69205,137.94135,60.4106064,2755727.6746
-32.69479,137.94189,62.7710228,2756036.51087
-32.69728,137.94221,61.9168205,2756315.00078
-32.69885,137.94232,62.1281548,2756489.88
-32.70181,137.94235,62.6283455,2756819.02895
-32.70479,137.94212,62.2422371,2757151.08792
-32.70647,137.94189,60.4378471,2757339.13086
-32.70811,137.94159,60.0009384,2757523.63812
-32.71205,137.94075,54.3757515,2757968.73951
-32.71574,137.94014,51.3056183,2758382.99869
-32.71729,137.93997,48.9904175,2758556.08306
-32.71954,137.93983,43.8404045,2758806.6142
-32.72203,137.9398,40.0353966,2759083.50376
-32.72413,137.93988,36.0160713,2759317.13299
-32.72677,137.94012,33.1605759,2759611.54485
-32.73639,137.94145,24.1143265,2760688.45002
-32.73801,137.94171,20.99296,2760870.2199
-32.73992,137.94214,17.2693043,2761086.3767
-32.74118,137.94252,16.2006111,2761230.91992
-32.74329,137.9433,12.5562677,2761476.62107
-32.7445,137.94383,12.9941969,2761620.00738
-32.76111,137.95163,8.4209423,2763605.77679
-32.76301,137.95241,9.6807709,2763829.28227
-32.76467,137.95296,10.6791039,2764020.89618
-32.76666,137.95348,12.346384,2764247.4529
-32.76833,137.95378,12.1782064,2764435.25508
-32.76963,137.95395,13.0041323,2764580.67975
-32.77218,137.95408,15.5188694,2764864.48721
-32.77541,137.95398,20.3460617,2765223.76849
-32.77707,137.954,24.2166119,2765408.36153
-32.77796,137.95407,26.0808029,2765507.5412
-32.77982,137.95428,28.8912144,2765715.2935
-32.78087,137.95447,28.3723583,2765833.39156
-32.78325,137.95503,30.1487141,2766103.16394
-32.78429,137.95534,30.4580059,2766222.38253
-32.79931,137.96072,43.3282661,2767966.6014
-32.80098,137.96139,45.5630074,2768162.57187
-32.80264,137.96217,45.6657333,2768361.03063
-32.80414,137.96301,46.2957726,2768545.37645
-32.80564,137.96394,49.4048729,2768733.45801
-32.82131,137.97515,48.8119125,2770766.56299
-32.82325,137.97643,49.0,2771013.22116
-32.82426,137.97702,49.3176689,2771138.33
-32.82533,137.97762,49.6399384,2771269.85613
-32.82634,137.97811,50.3312378,2771391.13738
-32.82816,137.97889,51.1528435,2771606.23571
-32.83029,137.97972,53.6022263,2771855.45437
-32.83124,137.98003,54.0,2771964.98856
-32.83273,137.98042,54.1733246,2772134.62877
-32.83484,137.98086,54.7389946,2772372.82441
-32.837,137.98115,55.2669868,2772614.52887
-32.83928,137.98131,56.2814407,2772868.49362
-32.8512,137.98198,53.8280258,2774195.41418
-32.8565,137.98216,50.6346741,2774784.98708
-32.9725,137.98256,13.2270594,2787683.65262
-32.97449,137.98274,13.6517334,2787905.56667
-32.97665,137.98314,12.2725687,2788148.62875
-32.98428,137.98529,11.7008934,2789020.42577
-32.98567,137.98574,11.2582951,2789180.58438
-32.98711,137.98643,9.6078434,2789353.15437
-32.98777,137.98684,10.8933182,2789435.90833
-32.98868,137.9875,10.8622227,2789554.3489
-32.98969,137.98843,11.935627,2789696.2518
-32.99044,137.98926,13.0,2789810.03848
-32.99082,137.98975,13.0,2789872.27933
-32.99154,137.99083,13.2936993,2790000.94742
-32.99221,137.99205,15.3883238,2790136.95051
-32.99472,137.99816,12.6130276,2790771.46549
-32.99521,137.99921,12.9161453,2790883.52727
-32.99602,138.00074,13.2073317,2791052.26455
-32.997,138.00237,14.5397596,2791239.30111
-32.99769,138.0034,15.2501669,2791362.23807
-32.99808,138.0039,14.0788097,2791425.91603
-32.9994,138.0054,13.0121479,2791628.67607
-33.00078,138.00667,12.0419769,2791822.5147
-33.00228,138.0078,12.5658197,2792019.80655
-33.00393,138.00877,11.6167793,2792224.36448
-33.00541,138.00945,10.0,2792400.7269
-33.00603,138.00968,9.8358116,2792472.92692
-33.00954,138.01075,8.4765558,2792875.77257
-33.0096,138.01081,8.3399649,2792884.47975
-33.01036,138.01107,7.1451111,2792972.3967
-33.01308,138.01192,8.4584351,2793285.05913
-33.01341,138.01198,7.9804196,2793322.1775
-33.01729,138.01323,5.9137211,2793769.07918
-33.01842,138.01354,5.2263184,2793898.01089
-33.02055,138.0144,5.9618134,2794148.06061
-33.02166,138.01496,4.3186526,2794282.07562
-33.02295,138.0157,5.8433065,2794441.24637
-33.02442,138.01668,6.3437867,2794628.50513
-33.04389,138.03083,11.2391863,2797163.65677
-33.0444,138.03118,11.0292168,2797229.08021
-33.04617,138.0321,10.1892471,2797443.76476
-33.04783,138.03275,11.1531305,2797638.03652
-33.04852,138.03297,12.0827093,2797717.45386
-33.04975,138.03327,13.0,2797857.05256
-33.05363,138.0339,10.0913658,2798292.4661
-33.05492,138.03416,8.4678469,2798437.93988
-33.05576,138.0344,10.0347719,2798533.98447
-33.0572,138.03491,7.0885701,2798701.01065
-33.05779,138.03517,7.5733833,2798770.94737
-33.05985,138.03629,6.1037865,2799022.66891
-33.06529,138.03962,6.6283979,2799702.52486
-33.07347,138.04497,6.850069,2800739.75885
-33.08614,138.05246,7.9878983,2802311.9643
-33.08781,138.05355,7.628551,2802523.61247
-33.08946,138.05483,8.1191607,2802742.43158
-33.09071,138.05592,10.0119677,2802914.56708
-33.09978,138.06452,16.0484905,2804202.57502
-33.10084,138.06545,18.4985523,2804348.85276
-33.10149,138.06596,18.7758694,2804435.34397
-33.10237,138.06655,19.9742584,2804547.57247
-33.10325,138.06705,19.7153072,2804655.94231
-33.10394,138.06737,20.3626804,2804738.25335
-33.10545,138.06791,22.263937,2804913.52967
-33.1064,138.06812,22.9613819,2805020.96053
-33.10745,138.06827,19.9841213,2805138.54812
-33.10852,138.06834,20.6495762,2805257.70515
-33.12871,138.06837,18.407032,2807502.73246
-33.15428,138.06833,11.1595736,2810345.98917
-33.15591,138.06826,10.0,2810527.35396
-33.15677,138.06814,10.0139847,2810623.63183
-33.15809,138.06782,9.8315697,2810773.40141
-33.16008,138.06716,9.6177425,2811003.05007
-33.161,138.06701,8.8360624,2811106.29787
-33.16264,138.06691,7.0228338,2811288.89495
-33.16448,138.06692,6.381496,2811493.49574
-33.16518,138.067,6.2941442,2811571.68762
-33.16603,138.06719,6.9570088,2811667.84363
-33.16827,138.0681,7.0502939,2811930.92834
-33.16864,138.0682,7.129961,2811973.11028
-33.16947,138.06831,7.2520938,2812065.96826
-33.18884,138.0683,7.7515163,2814219.81419
-33.18962,138.06838,8.0,2814306.86515
-33.19034,138.06854,8.0,2814388.29811
-33.19147,138.06902,7.6600785,2814521.65105
-33.19234,138.06961,8.0116262,2814632.88354
-33.19298,138.07021,8.4529552,2814723.33531
-33.19357,138.07092,8.6400785,2814816.44153
-33.194,138.07159,9.3271608,2814895.00942
-33.19715,138.07735,12.1461687,2815535.27361
-33.19775,138.07883,13.9062614,2815688.293
-33.19852,138.08117,16.5159683,2815922.25036
-33.19907,138.08265,16.4135017,2816072.92686
-33.19971,138.084,16.9826355,2816217.29561
-33.20044,138.08527,19.7339687,2816360.65551
-33.20094,138.08602,19.4120579,2816449.87808
-33.20154,138.08683,18.6070404,2816550.53072
-33.20235,138.08778,19.0403156,2816676.72491
-33.20321,138.08864,20.5167141,2816801.41287
-33.21132,138.09615,27.9981689,2817942.20702
-33.23328,138.11641,53.8846703,2821026.72728
-33.23485,138.11779,56.3155937,2821243.40836
-33.23517,138.11816,56.9587593,2821292.90926
-33.23639,138.11931,57.6499062,2821465.65997
-33.23664,138.1196,58.7687378,2821504.39276
-33.23789,138.12132,60.2021599,2821716.30978
-33.2382,138.12168,60.2760124,2821764.36411
-33.23891,138.12224,62.3725815,2821858.94397
-33.24229,138.12439,64.5385208,2822284.66161
-33.2451,138.12591,67.0497131,2822627.6068
-33.24587,138.12659,66.3850555,2822734.04794
-33.24647,138.12722,66.2345123,2822822.83737
-33.24728,138.12818,69.9846725,2822949.6527
-33.24871,138.13006,72.9605408,2823185.97482
-33.26236,138.1487,104.3833618,2825489.85513
-33.26364,138.15023,105.1680527,2825691.08656
-33.26535,138.15188,106.6911697,2825935.39969
-33.26592,138.15236,105.9573212,2826012.91603
-33.26722,138.15328,107.564209,2826180.88021
-33.26846,138.15398,106.5869064,2826333.34923
-33.2696,138.15452,105.2328262,2826469.69109
-33.28532,138.16063,117.0031815,2828307.64302
-33.28793,138.1618,115.2864151,2828617.56927
-33.28943,138.16258,114.9282303,2828799.4375
-33.291,138.16349,116.7111053,2828993.42468
-33.29274,138.16464,116.8304214,2829214.46598
-33.29398,138.16554,120.3035278,2829375.73817
-33.29601,138.16717,127.9189453,2829647.58993
-33.29793,138.16892,131.3991852,2829915.98073
-33.30285,138.17401,140.4612885,2830639.21772
-33.30457,138.17559,146.3644104,2830880.33826
-33.30656,138.17722,146.8738556,2831148.49801
-33.31268,138.18158,132.2960358,2831940.49227
-33.316,138.1838,125.0583115,2832363.38573
-33.31727,138.18454,123.1053543,2832520.45397
-33.31834,138.18497,120.3008804,2832645.96217
-33.31935,138.18525,117.3590393,2832761.24317
-33.32049,138.18544,115.6525192,2832889.22881
-33.32135,138.1855,115.2206192,2832985.01885
-33.32185,138.18548,115.1914978,2833040.64737
-33.32327,138.18527,114.9394684,2833199.74517
-33.32418,138.18502,113.666893,2833303.56437
-33.32495,138.18473,113.978447,2833393.32403
-33.32504,138.18475,113.7857132,2833403.50249
-33.32689,138.18394,111.9588928,2833622.54692
-33.32813,138.18347,111.0,2833767.17804
-33.32834,138.18329,111.0,2833795.90001
-33.33629,138.18007,105.6502151,2834729.1443
-33.33864,138.17927,103.1347809,2835000.81522
-33.34084,138.17875,102.5839691,2835250.16776
-33.34289,138.17848,101.7911377,2835479.49303
-33.35255,138.1776,94.4796295,2836556.74167
-33.35268,138.17764,94.6289978,2836571.66736
-33.3568,138.17723,95.1128235,2837031.37042
-33.35703,138.17715,95.0182571,2837058.00243
-33.35922,138.17689,93.0781021,2837302.71366
-33.362,138.17645,92.0432816,2837614.52486
-33.37858,138.17325,82.3802643,2839481.93188
-33.38883,138.17101,74.8819733,2840640.50049
-33.38899,138.17092,74.9968567,2840660.15622
-33.39344,138.16988,74.6590271,2841164.30593
-33.39524,138.16936,71.8523483,2841370.19636
-33.39753,138.16859,71.32164,2841634.67598
-33.40319,138.16651,66.6430969,2842292.99267
-33.428,138.15522,67.0,2845244.04607
-33.43056,138.1541,64.7817841,2845547.08625
-33.4318,138.15361,65.9082336,2845692.27218
-33.43292,138.15326,65.7812195,2845820.97595
-33.43423,138.15294,63.873394,2845969.63717
-33.43589,138.15269,63.5441551,2846155.67281
-33.437,138.15264,65.6352234,2846279.18637
-33.43983,138.15275,67.8071747,2846594.0335
-33.44101,138.15295,68.1836243,2846726.54937
-33.44215,138.15322,67.3390579,2846855.76346
-33.44414,138.15389,68.1035538,2847085.60797
-33.46565,138.16287,73.7669067,2849618.34691
-33.46974,138.16463,73.8692474,2850101.54833
-33.4712,138.16538,74.997406,2850278.17019
-33.47322,138.16658,75.696434,2850528.84925
-33.4807,138.17158,76.9583435,2851481.13361
-33.48211,138.1727,77.8569107,2851669.20568
-33.48859,138.17813,77.7813797,2852548.27963
-33.48976,138.17901,78.7693329,2852701.85452
-33.49109,138.17985,77.0650177,2852869.00452
-33.4925,138.18056,78.9887466,2853039.0528
-33.49332,138.18089,79.9099197,2853135.23083
-33.51213,138.18806,82.0511093,2855329.92076
-33.51309,138.1885,83.3747787,2855444.19668
-33.51458,138.18934,83.1447754,2855627.26664
-33.51537,138.18988,83.8817215,2855728.37447
-33.51672,138.19093,84.8336334,2855907.28623
-33.51809,138.19223,85.0,2856101.5306
-33.51861,138.19282,84.9983521,2856181.12274
-33.534,138.21181,91.8898621,2858636.14572
-33.53476,138.21267,91.6319733,2858752.31558
-33.53577,138.21363,92.8111649,2858895.59858
-33.53706,138.21469,91.7316437,2859069.45976
-33.53758,138.21504,91.668457,2859135.75928
-33.53887,138.21581,91.9606934,2859295.9733
-33.53966,138.21619,90.9438248,2859390.61451
-33.54559,138.21865,90.654007,2860088.30246
-33.55006,138.22031,93.9163589,2860608.60597
-33.56158,138.22422,102.6107101,2861939.82568
-33.56289,138.22453,103.5013123,2862088.29602
-33.56402,138.22467,104.1469955,2862214.61406
-33.60809,138.22464,117.52211,2867114.97527
-33.61055,138.22477,116.0887833,2867388.77959
-33.6125,138.22495,115.493866,2867606.24949
-33.62653,138.227,117.2780228,2869177.82013
-33.62856,138.22723,118.140976,2869404.54808
-33.63207,138.22728,120.0,2869794.86973
-33.65368,138.22733,123.3076935,2872197.79655
-33.65453,138.22727,124.8585587,2872292.47527
-33.65599,138.22707,123.1296539,2872455.87186
-33.6573,138.22674,122.7162857,2872604.70497
-33.65899,138.22613,123.1505737,2872800.92225
-33.68431,138.21588,135.7601776,2875771.86496
-33.68551,138.21535,137.3316193,2875914.02467
-33.68931,138.21331,142.9993286,2876376.80516
-33.68993,138.21304,144.0182495,2876450.13222
-33.69076,138.21278,145.0862732,2876545.50742
-33.69174,138.21255,143.4788971,2876656.53668
-33.69463,138.21199,139.1119537,2876982.03961
-33.69602,138.2118,140.2754669,2877137.59688
-33.6974,138.21172,140.0267181,2877291.22428
-33.69924,138.21171,140.1248779,2877495.82502
-33.70266,138.21177,139.5770416,2877876.15218
-33.70538,138.21175,142.0905151,2878178.60805
-33.74143,138.21002,140.55513,2882190.37692
-33.74693,138.20966,139.5358582,2882802.85419
-33.74883,138.20965,136.8840637,2883014.12659
-33.75112,138.20972,134.3688812,2883268.84521
-33.7533,138.21002,134.0,2883512.83177
-33.76354,138.21213,122.0,2884668.05511
-33.7655,138.21228,121.8727798,2884886.43779
-33.77207,138.21233,116.9582291,2885617.00307
-33.7733,138.2123,115.8159637,2885753.80092
-33.7744,138.21215,115.4324265,2885876.89862
-33.77532,138.21192,115.0378342,2885981.38344
-33.77578,138.21174,114.7627792,2886035.1708
-33.77712,138.21096,113.5087357,2886200.69645
-33.77881,138.20968,114.5462418,2886422.75399
-33.78077,138.20834,114.1233521,2886673.42668
-33.78232,138.2075,115.4610367,2886862.45647
-33.78291,138.20727,116.0691986,2886931.41924
-33.78395,138.20698,115.8305588,2887050.12717
-33.7848,138.20683,114.0682831,2887145.65416
-33.78576,138.20674,112.8342056,2887252.72484
-33.78646,138.20676,112.6525574,2887330.58325
-33.78776,138.20696,112.9962006,2887476.31354
-33.78914,138.20737,111.9288788,2887634.3712
-33.79037,138.20786,110.2514725,2887778.44217
-33.79521,138.21029,105.3526459,2888361.59388
-33.79632,138.21071,104.6227188,2888490.97825
-33.79722,138.21094,106.0600128,2888593.28547
-33.79826,138.21107,103.149147,2888709.5504
-33.79917,138.21106,102.2197189,2888810.74199
-33.80148,138.21093,101.7710724,2889067.883
-33.80371,138.21073,102.7436142,2889316.53535
-33.80481,138.21058,101.9550095,2889439.6325
-33.80573,138.21033,101.3197937,2889544.50726
-33.80841,138.2093,101.2941971,2889857.33611
-33.80891,138.20917,102.164711,2889914.21622
-33.81151,138.20809,100.3500977,2890220.05782
-33.81176,138.20791,100.1900253,2890252.45108
-33.81536,138.20646,97.2065353,2890674.573
-33.81628,138.20603,97.4011307,2890784.31467
-33.81703,138.2056,98.0,2890876.68882
-33.81793,138.20497,98.0295944,2890992.45773
-33.82056,138.20271,98.5440979,2891351.77894
-33.82112,138.20228,98.8031616,2891425.63934
-33.82201,138.2017,97.3142548,2891538.17603
-33.82303,138.20119,97.9291611,2891660.9905
-33.84933,138.19051,89.3402023,2894747.30077
-33.85112,138.18973,87.6189957,2894958.97246
-33.85216,138.18913,88.4928055,2895087.20352
-33.85282,138.18866,88.2575226,2895172.46562
-33.85624,138.18582,86.0067978,2895634.41171
-33.85728,138.18506,86.6025238,2895769.68268
-33.86029,138.18309,86.6677399,2896150.61766
-33.86114,138.18261,86.128891,2896255.00915
-33.86232,138.18203,87.1471786,2896396.72755
-33.86457,138.1811,90.1873398,2896661.24198
-33.86852,138.17979,94.0951691,2897116.81132
-33.87096,138.17889,93.2451172,2897400.56589
-33.87555,138.177,96.4713593,2897939.95339
-33.88234,138.17476,97.5753708,2898722.77305
-33.88474,138.17389,96.6876678,2899001.46325
-33.88619,138.17331,95.1583786,2899171.35263
-33.89343,138.17015,94.3642807,2900027.61514
-33.89439,138.16981,91.9760132,2900138.87956
-33.89706,138.16908,89.1610794,2900443.31944
-33.89785,138.16881,87.975235,2900534.62973
-33.8994,138.16799,84.1211243,2900722.8662
-33.90607,138.16389,90.3758698,2901555.48463
-33.90768,138.16315,89.5914612,2901747.09163
-33.90892,138.16282,90.7880096,2901888.29642
-33.90986,138.16269,91.9953918,2901993.50589
-33.91035,138.16266,92.1678925,2902048.06173
-33.91319,138.16285,93.9601593,2902364.34167
-33.91525,138.16289,91.7075806,2902593.43295
-33.92161,138.1624,88.8856888,2903302.07656
-33.923,138.1622,87.4249268,2903457.73527
-33.92547,138.16172,88.3180923,2903735.93461
-33.92628,138.16163,87.2103348,2903826.38448
-33.93122,138.16163,87.0851669,2904375.68743
-33.9322,138.16177,86.6773911,2904485.4213
-33.93302,138.1621,85.7161942,2904581.5497
-33.93337,138.16232,84.9676514,2904625.44247
-33.93482,138.16362,82.547493,2904826.39002
-33.93552,138.16415,83.2315292,2904918.30979
-33.9359,138.16438,83.5842361,2904965.59215
-33.93713,138.16477,83.4882126,2905107.01503
-33.93975,138.16532,83.2855453,2905402.73104
-33.94068,138.16543,84.6776733,2905506.63893
-33.94173,138.16544,84.7852097,2905623.39723
-33.94487,138.16533,87.1378098,2905972.69672
-33.94618,138.16541,89.3139572,2906118.54891
-33.94678,138.16554,90.0882721,2906186.33498
-33.94756,138.16583,90.5741119,2906277.09853
-33.94834,138.16626,91.8828964,2906372.46972
-33.94894,138.16671,92.7273712,2906451.04507
-33.94955,138.16726,91.3047714,2906535.74736
-33.95156,138.16928,91.5985336,2906826.72633
-33.9664,138.18433,135.8311462,2908983.02453
-33.96699,138.18496,136.8537903,2909070.65748
-33.9678,138.18594,139.3900146,2909198.25059
-33.96889,138.18753,144.3513947,2909388.48704
-33.96963,138.18883,148.5525208,2909533.89256
-33.97038,138.1904,154.5237885,2909700.97491
-33.97137,138.19281,165.1538239,2909948.98605
-33.97182,138.19371,166.145813,2910045.89727
-33.97222,138.19438,167.6715393,2910122.02591
-33.97292,138.19539,167.5341339,2910243.40529
-33.97671,138.20027,150.9245758,2910859.92595
-33.97921,138.20437,156.4667053,2911329.18386
-33.97987,138.20522,155.6039276,2911436.55556
-33.98044,138.20579,154.1054077,2911518.89303
-33.98148,138.20657,149.2574921,2911655.07586
-33.98433,138.20834,132.1426086,2912011.53528
-33.98809,138.21078,130.1444397,2912486.31103
-33.99444,138.21447,119.7528534,2913270.08001
-33.99571,138.21504,120.1170273,2913420.75761
-33.99645,138.21525,118.4395752,2913505.28863
-33.99727,138.21541,118.5277634,2913597.6538
-33.99838,138.21548,118.3882446,2913721.24869
